COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsAmericasUSD;24;{9C0FA1C2-B345-44B2-A93D-5672D7F62BD6};A000357890;visa;2019-01-05;UTC;Settled;{5FF665B2-13B8-4ADB-A756-C4ED638CB828};USD;665.00;35.00;700.00
JetBrains;JetBrainsAmericasUSD;24;{8B8D98FD-461E-46FE-8B07-B669F8272845};A000512506;mc;2019-01-15;UTC;Settled;{6F77918A-E02D-4D51-892C-25E9E2FEA893};USD;27.00;1.00;28.00
JetBrains;JetBrainsAmericasUSD;24;{DC72E948-4019-42CF-95ED-926B465119BA};R000023429;mc;2019-01-15;UTC;Settled;{A14E3673-005B-43A6-9EC5-80E42BB42723};USD;816.00;43.00;859.00
JetBrains;JetBrainsAmericasUSD;24;{E3AEB722-1323-4091-AB8D-58521BAD5800};C000510575;visa;2019-01-14;UTC;Settled;{C97B6ADA-6A03-46AB-AA5D-71376F522048};USD;636.00;33.00;669.00
JetBrains;JetBrainsAmericasUSD;24;{C46B88FD-A0E8-4669-B976-829CEEB911D9};Z000597070;visa;2019-01-05;UTC;Settled;{35AA2D37-A53D-46DF-A9AA-809F5A938CCB};USD;48.00;2.00;50.00
JetBrains;JetBrainsAmericasUSD;24;{3B23ADBA-8EEC-4D6E-B00C-61DCE17C0342};R000162964;visa;2019-01-15;UTC;Settled;{4AF22931-8BBC-475D-BC7E-EF71C327BE1C};USD;238.00;12.00;250.00
JetBrains;JetBrainsAmericasUSD;24;{FA99B609-7D01-4AC6-909B-7FAA7FB3F94F};A000661683;mc;2019-01-14;UTC;Settled;{17F77DAB-51BE-4DBE-A0D8-4E4B78936E23};USD;1045.00;55.00;1100.00
JetBrains;JetBrainsAmericasUSD;24;{97D42FA7-2BC4-4DF8-ADBC-DD2CA332D599};C000274848;visa;2019-01-10;UTC;Settled;{2D6494D0-A9AA-4283-B351-1E511D32A9D2};USD;106.00;6.00;112.00
JetBrains;JetBrainsAmericasUSD;24;{00F892E6-4F40-4628-BAFE-086AD93F6707};A000296087;visa;2019-01-13;UTC;Settled;{DFEB610F-DB54-4312-9AF0-FB434FDA256B};USD;304.00;16.00;320.00
JetBrains;JetBrainsAmericasUSD;24;{6B011D9A-1E5E-4DCC-8169-3225A82F7093};E000224167;visa;2019-01-07;UTC;Settled;{D64F3E10-74A4-4AED-8DF8-0ADED4C9262E};USD;651.00;34.00;685.00
JetBrains;JetBrainsAmericasUSD;24;{0A713502-E2BB-4BB4-8D36-AE6155281F68};Z000663847;visa;2019-01-07;UTC;Settled;{E552AF12-2C4F-4714-AD11-602C5CC27C67};USD;238.00;13.00;251.00
JetBrains;JetBrainsAmericasUSD;24;{C55942A8-7029-4C08-9EF4-5F776410C2F6};R000349571;visa;2019-01-14;UTC;Settled;{F44D0394-AFB4-4011-9BCD-7899641E8550};USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;24;{9AEDB491-4C60-43DE-B87C-3A90EC79E91A};C000022076;visa;2019-01-08;UTC;Settled;{9A37BDA9-356E-49F1-AAEA-4FD9D0333286};USD;80.00;4.00;84.00
JetBrains;JetBrainsAmericasUSD;24;{773B5C8C-A179-401D-A263-B82A675EE781};A000430518;mc;2019-01-05;UTC;Settled;{9BB5A808-8C56-4F71-93E1-05035E420EBC};USD;713.00;37.00;750.00
JetBrains;JetBrainsAmericasUSD;24;{DC3DDD29-4FD1-494D-8EAE-A379C5F07403};E000267101;visa;2019-01-15;UTC;Settled;{39ED1830-3F7D-40FE-811A-BF20E058F9C9};USD;276.00;14.00;290.00
JetBrains;JetBrainsAmericasUSD;24;{65E48FED-51B9-4F9A-BDEB-8510D6F99026};R000143280;visa;2019-01-14;UTC;Settled;{BCD21A60-7D3C-4A53-B125-D62CDFC9714E};USD;291.00;15.00;306.00
JetBrains;JetBrainsAmericasUSD;24;{D345EADC-D961-41FC-B74D-3E11C206A52F};E000241888;mc;2019-01-06;UTC;Settled;{08C70BA5-0C30-40FE-A895-7B72D7079F50};USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;24;{202B9AB3-3DCF-415F-8EDC-F084263C446A};E000353569;visa;2019-01-04;UTC;Settled;{BBAE37D8-C5EC-48A4-BC32-19D8150D2F99};USD;53.00;3.00;56.00
JetBrains;JetBrainsAmericasUSD;24;{DFE4E30E-7A47-4C16-BC91-A54C7C797097};Z000020793;visa;2019-01-06;UTC;Settled;{00A97850-0904-4266-879B-B0A9CE0325C3};USD;238.00;13.00;251.00
JetBrains;JetBrainsAmericasUSD;24;{4521C810-F4E8-4F2C-8313-27AE3D99D6C6};Z000312797;visa;2019-01-08;UTC;Settled;{D79C2E76-496F-4036-A093-9D6F983EE6BB};USD;372.00;20.00;392.00
JetBrains;JetBrainsAmericasUSD;24;{F4967C1F-F08F-40F2-800C-AB30010849A7};Z000239250;visa;2019-01-07;UTC;Settled;{534E6F86-7BD7-403D-A40C-307C0DBF850E};USD;618.00;32.00;650.00
JetBrains;JetBrainsAmericasUSD;24;{05AB0C14-C8AF-4581-BCE0-657187C82EDD};A000614792;visa;2019-01-11;UTC;Settled;{31B91E6E-433B-4BA9-97E6-923910C3BD3A};USD;405.00;21.00;426.00
JetBrains;JetBrainsAmericasUSD;24;{CC4CFF38-B91B-4C96-A85F-F1EBA9BB1E30};E000031222;visa;2019-01-13;UTC;Settled;{286DC475-3937-43A3-AC66-6E6F2D366E9E};USD;528.00;28.00;556.00
JetBrains;JetBrainsAmericasUSD;24;{88556B64-C69E-43C4-BA55-FB4EC3540E58};R000576533;mc;2019-01-12;UTC;Settled;{EDDA067E-4453-407B-8EB8-7A87B2F5D74F};USD;1349.00;71.00;1420.00
JetBrains;JetBrainsAmericasUSD;24;{6E821320-5B0F-4C01-AA0B-3CFB1456B202};E000540132;mc;2019-01-08;UTC;Settled;{D792EB54-AFEF-4653-8192-6B2CFED19170};USD;888.00;47.00;935.00
JetBrains;JetBrainsAmericasUSD;24;{99FDCD40-1585-490A-8F62-E4876BDF9316};R000560808;visa;2019-01-15;UTC;Settled;{ABCED760-6E9B-4F22-8BD6-91FA775EC94A};USD;59.00;3.00;62.00
JetBrains;JetBrainsAmericasUSD;24;{9FA87F5A-DBFF-41E5-BD2D-2B9F918E548A};C000152524;visa;2019-01-13;UTC;Settled;{D52BD147-0633-406E-9930-10836BEF0A18};USD;114.00;6.00;120.00
JetBrains;JetBrainsAmericasUSD;24;{DC5F38BE-27DA-483F-823D-044EA2047530};R000282743;mc;2019-01-16;UTC;Settled;{212BE84B-16E5-4F1C-97D8-4B86DE87A5C6};USD;207.00;11.00;218.00
JetBrains;JetBrainsAmericasUSD;24;{8CB3D067-E944-45A0-8C10-BF15DCCC9D36};Z000634122;visa;2019-01-10;UTC;Settled;{4989C773-5555-4E74-9A4D-270B4F449D3A};USD;93.00;5.00;98.00
JetBrains;JetBrainsAmericasUSD;24;{887E2AD4-E29A-4686-8E32-2A2AE2F92229};E000513104;mc;2019-01-08;UTC;Settled;{3F875A45-5A9F-4CE8-9DC8-6BC4AD4FA98C};USD;1031.00;54.00;1085.00
JetBrains;JetBrainsAmericasUSD;24;{A5E79415-CC5D-4949-ACD2-531A2F6AC0E7};E000126579;visa;2019-01-08;UTC;Settled;{86EBF25F-5E1B-43FF-AC8B-B232C2F9B021};USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;24;{BB9A062C-2763-4D4B-8BCA-AD422B4A5058};E000486433;mc;2019-01-08;UTC;Settled;{E3D39495-DBCD-4A76-BC8A-8FB40C433AA0};USD;133.00;7.00;140.00
JetBrains;JetBrainsAmericasUSD;24;{7CBB14FA-6779-4DD5-A626-FF592E01AF16};E000112506;visa;2019-01-04;UTC;Settled;{6C358A69-96A5-4178-B00B-17A018200CD1};USD;348.00;18.00;366.00
JetBrains;JetBrainsAmericasUSD;24;{24F9C676-9018-45D6-B786-B0E77EB68A66};Z000190508;visa;2019-01-08;UTC;Settled;{2E9BE577-C648-4CA6-8BB5-8C73C0A5A4F5};USD;67.00;3.00;70.00
JetBrains;JetBrainsAmericasUSD;24;{790327E7-DB33-49DA-93D7-8C3535E807C4};E000588606;mc;2019-01-04;UTC;Settled;{DB62C804-B4BD-45A9-ADE6-5A60B7B8EB0E};USD;637.00;33.00;670.00
JetBrains;JetBrainsAmericasUSD;24;{3F4F9485-A65B-4F20-AD0C-ACECDBD86A0A};A000022521;visa;2019-01-06;UTC;Settled;{74D5B40F-8CC0-45C5-8A2A-B979B77B64F6};USD;133.00;7.00;140.00
JetBrains;JetBrainsAmericasUSD;24;{040924C1-8F64-40FA-9D8F-1FFAC9A837CC};A000440935;visa;2019-01-15;UTC;Settled;{F73C2BC0-CC41-45C4-8B10-0BB30D78BD02};USD;574.00;30.00;604.00
JetBrains;JetBrainsAmericasUSD;24;{9C20D4CF-0C2B-4E30-A1B2-B920E9CC6C80};Z000351527;visa;2019-01-05;UTC;Settled;{567A2D70-7984-4C66-A676-33B6FDDBAF05};USD;833.00;44.00;877.00
JetBrains;JetBrainsAmericasUSD;24;{53449B6E-964C-421F-93CD-518FFC0A3919};Z000092063;visa;2019-01-16;UTC;Settled;{08C5916A-B841-4FA7-ADFF-3B899B2F6C94};USD;106.00;6.00;112.00
JetBrains;JetBrainsAmericasUSD;24;{25C88946-231C-450A-8046-38E99D0AE940};Z000467102;visa;2019-01-12;UTC;Settled;{7D1219B7-AA60-49E1-ADD8-3455C22A9010};USD;53.00;3.00;56.00
JetBrains;JetBrainsAmericasUSD;24;{7245D02B-CDE1-4CBE-AAD9-AA59F65E6D0B};E000300931;visa;2019-01-04;UTC;Settled;{E435793A-D301-44E7-9802-2193813BE45D};USD;137.00;7.00;144.00
JetBrains;JetBrainsAmericasUSD;24;{28332412-B2DD-48EF-9B05-8278165F4B68};A000617855;visa;2019-01-07;UTC;Settled;{03E05384-7988-4F5B-BD30-C6A749DC127B};USD;494.00;26.00;520.00
JetBrains;JetBrainsAmericasUSD;24;{392B9C31-9FFB-453D-81ED-A239F14FC9C8};Z000421969;visa;2019-01-04;UTC;Settled;{AC65ACDA-9A51-41B7-BADF-F386B8D203A9};USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;24;{20B68D1D-4531-4343-A4F6-070895F21BE5};Z000221634;visa;2019-01-08;UTC;Settled;{7145AC61-3BB3-481D-9F42-E511945D6CDA};USD;371.00;19.00;390.00
JetBrains;JetBrainsAmericasUSD;24;{70B11DA2-0376-4084-A126-0DAF6B607974};C000122264;visa;2019-01-11;UTC;Settled;{4C2137CE-3372-459C-877C-8EF9E3F96A91};USD;114.00;6.00;120.00
JetBrains;JetBrainsAmericasUSD;24;{F9CBBEFD-225B-44CD-B11C-B5984D664E2F};E000451834;visa;2019-01-10;UTC;Settled;{E05A0F34-0AC6-42E9-972A-CF94C842C512};USD;418.00;22.00;440.00
JetBrains;JetBrainsAmericasUSD;24;{D44832CE-414B-4D21-A01A-EA63101CC158};R000026851;mc;2019-01-07;UTC;Settled;{6835525C-6806-4195-89C9-4FA7DDD1D226};USD;323.00;17.00;340.00
JetBrains;JetBrainsAmericasUSD;24;{6A444C96-5F72-442A-B0D9-65468EFCDB8D};R000178864;mc;2019-01-13;UTC;Settled;{D35208C9-A731-487D-9E66-FDE95D68F7C4};USD;447.00;23.00;470.00
JetBrains;JetBrainsAmericasUSD;24;{F9A7A340-402F-4B64-87F1-6BFC8E327D70};C000078365;visa;2019-01-16;UTC;Settled;{D3D82719-40DE-42B9-A1D4-A58C02386F8A};USD;570.00;30.00;600.00
JetBrains;JetBrainsAmericasUSD;24;{B8C6562B-8018-42AE-83F4-569120849D4D};E000334515;visa;2019-01-08;UTC;Settled;{19930710-27E9-4283-AA7B-DF8676566190};USD;539.00;28.00;567.00
JetBrains;JetBrainsAmericasUSD;24;{C7AE4FE4-89E8-40A3-B6C6-CFC349E9B476};R000026089;mc;2019-01-13;UTC;Settled;{6A2D43BF-E014-4AC1-9C38-8DBE8A4D81C3};USD;200.00;10.00;210.00
JetBrains;JetBrainsAmericasUSD;24;{45651777-0603-4247-96A7-266E20E58B8B};R000260763;visa;2019-01-15;UTC;Settled;{4B52FAC1-0A8E-40DF-95EB-179DEE662BBA};USD;394.00;21.00;415.00
JetBrains;JetBrainsAmericasUSD;24;{732F7D00-9EC1-42EE-8799-08A00B05C3D5};E000633446;mc;2019-01-09;UTC;Settled;{4D74FBF0-3278-46D9-9854-374A653FB220};USD;143.00;7.00;150.00
JetBrains;JetBrainsAmericasUSD;24;{5790F815-093D-4969-BD46-D07F6DF0A190};R000306434;mc;2019-01-05;UTC;Settled;{64F366F9-9C28-495E-B7A8-CC5E320AB63F};USD;442.00;23.00;465.00
JetBrains;JetBrainsAmericasUSD;24;{DB961792-3A23-4278-8A94-8B8BF8905E7E};E000167095;visa;2019-01-12;UTC;Settled;{0AD671C9-25B2-42F9-BCE7-1DC4F395A63B};USD;532.00;28.00;560.00
JetBrains;JetBrainsAmericasUSD;24;{5DF445AB-E16F-4841-A4F5-F16C4EABEB19};E000614248;visa;2019-01-16;UTC;Settled;{EBCD5A8D-7DFF-4B6A-BAE3-9D6E41644692};USD;146.00;8.00;154.00
JetBrains;JetBrainsAmericasUSD;24;{E2A46C03-783B-4836-A633-2F2D788A9CD2};E000161673;visa;2019-01-06;UTC;Settled;{4D9777C4-545E-4268-A216-49EA046AE2EF};USD;475.00;25.00;500.00
JetBrains;JetBrainsAmericasUSD;24;{70947A9C-EA24-4A57-9D0C-F8C03885A53B};Z000083525;visa;2019-01-15;UTC;Settled;{8D96D915-3616-4814-9E70-BC5B37D17677};USD;48.00;2.00;50.00
JetBrains;JetBrainsAmericasUSD;24;{F4532E07-C946-4CA8-A181-646816D92C45};Z000567280;visa;2019-01-13;UTC;Settled;{A0DF27BB-CF5B-46CB-9B99-C38F9EC3CBE1};USD;266.00;14.00;280.00
JetBrains;JetBrainsAmericasUSD;24;{9FF6DB51-5A22-40C1-B4CC-EC1644A49F40};C000001076;visa;2019-01-10;UTC;Settled;{4C829DCA-C3E5-40C9-995D-7D5287CFF04D};USD;243.00;13.00;256.00
JetBrains;JetBrainsAmericasUSD;24;{149F49AC-F5F8-4672-A9E9-7DDBFCDF4F1D};Z000072087;visa;2019-01-07;UTC;Settled;{ABFD0C39-1CDC-4671-B428-88D2C402DAE2};USD;623.00;33.00;656.00
JetBrains;JetBrainsAmericasUSD;24;{52D7486F-830B-4371-935D-95386199EE9A};R000519430;visa;2019-01-16;UTC;Settled;{94D97477-F44F-43E2-87CE-CBE44E13BCAE};USD;618.00;32.00;650.00
JetBrains;JetBrainsAmericasUSD;24;{B8F96672-43E4-4635-8D6A-508DE6B2A93D};E000312197;visa;2019-01-16;UTC;Settled;{7D63B8D1-E1E2-4FE9-A499-7D0C67E388DA};USD;521.00;27.00;548.00
JetBrains;JetBrainsAmericasUSD;24;{C066AD40-DAAD-48E7-8D8D-CF0801660B33};C000392007;visa;2019-01-07;UTC;Settled;{E34E45E1-D22C-49D3-9D4E-60E53AF7DFE4};USD;323.00;17.00;340.00
JetBrains;JetBrainsAmericasUSD;24;{47CCC003-F039-49CE-8843-BFD7CF724530};C000055222;visa;2019-01-16;UTC;Settled;{DEB43C6B-6976-4519-955D-6CDB51A8B17E};USD;679.00;36.00;715.00
JetBrains;JetBrainsAmericasUSD;24;{6AA93AD8-82B8-4CED-AFFC-D7243B5C155D};A000434223;mc;2019-01-14;UTC;Settled;{7848EBF3-EAFA-49BB-9887-E9BA6ED241B5};USD;213.00;11.00;224.00
JetBrains;JetBrainsAmericasUSD;24;{FA6D2646-8EF4-48CD-B7AF-410AF8E231D1};A000520465;visa;2019-01-07;UTC;Settled;{36308458-6D3E-4F15-AFD1-5287DE608AD9};USD;490.00;26.00;516.00
JetBrains;JetBrainsAmericasUSD;24;{76A22CCB-C9F8-44A2-BA8D-1F0C63B19B13};R000333174;visa;2019-01-07;UTC;Settled;{BA4B61D5-95DE-4048-B0DE-3778F33FE921};USD;751.00;39.00;790.00
JetBrains;JetBrainsAmericasUSD;24;{589BED2B-B497-4279-9370-07E8130564E5};C000316173;visa;2019-01-14;UTC;Settled;{61812A2F-0262-4662-BF7B-9E24FB776E61};USD;513.00;27.00;540.00
JetBrains;JetBrainsAmericasUSD;24;{4908426F-2AE9-4019-8C27-E810D36822A9};Z000115211;visa;2019-01-16;UTC;Settled;{D0B971C6-CA40-4B5B-89F7-C9080EB8969D};USD;190.00;10.00;200.00
JetBrains;JetBrainsAmericasUSD;24;{7F86DCF2-8174-44B4-8491-89554B04020D};Z000130785;mc;2019-01-09;UTC;Settled;{6EE354E8-9513-4E11-9225-C952D10F73F3};USD;114.00;6.00;120.00
JetBrains;JetBrainsAmericasUSD;24;{FD214224-EE17-44F9-AB70-9AE7931C680A};A000174040;mc;2019-01-15;UTC;Settled;{B50E9162-CB0D-499E-BB29-1D3959394CA6};USD;496.00;26.00;522.00
JetBrains;JetBrainsAmericasUSD;24;{58859894-A75B-493D-B115-DACAD0079F84};R000367672;visa;2019-01-03;UTC;Settled;{8551B2EA-9988-4249-958B-0DCD0366421B};USD;950.00;50.00;1000.00
JetBrains;JetBrainsAmericasUSD;24;{66195632-8139-49B3-9D2F-0C0FA3D12436};E000016844;visa;2019-01-08;UTC;Settled;{7C4950A7-453A-4D2C-BDB7-2838A61BFF96};USD;309.00;16.00;325.00
JetBrains;JetBrainsAmericasUSD;24;{94DE69F1-49F6-4EAC-B15E-9B955D73AD07};C000059205;visa;2019-01-04;UTC;Settled;{9F379A0A-8DDB-4915-B420-580D897701F0};USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;24;{80F9FE85-F6E5-4FCB-9B5C-FEFD3AB8D3F6};Z000136717;mc;2019-01-08;UTC;Settled;{24015327-98F9-4EDC-AD07-004AA48D63E7};USD;99.00;5.00;104.00
JetBrains;JetBrainsAmericasUSD;24;{24B52ADA-EC11-4441-AFD9-E055363471DC};C000459624;mc;2019-01-13;UTC;Settled;{71D92953-EAE3-497A-96F3-B0D711D971AD};USD;432.00;23.00;455.00
JetBrains;JetBrainsAmericasUSD;24;{933F2075-8044-4122-AA5E-8E1C3CBC523B};E000382511;mc;2019-01-05;UTC;Settled;{25296BC8-2C88-4976-BD80-94C1DC868571};USD;143.00;7.00;150.00
JetBrains;JetBrainsAmericasUSD;24;{79022883-05AC-4D86-8195-267200D64FA0};A000465658;visa;2019-01-13;UTC;Settled;{C2653330-F071-4162-85EA-DF823419F09D};USD;637.00;33.00;670.00
JetBrains;JetBrainsAmericasUSD;24;{60943F09-26FA-44F5-8D4F-6B28F82FFD33};C000293919;mc;2019-01-13;UTC;Settled;{D58A32C5-5371-4F77-B263-B83A0D721EAE};USD;80.00;4.00;84.00
JetBrains;JetBrainsAmericasUSD;24;{4F235C00-90CD-47B7-88DA-AE514E46AE75};A000132388;visa;2019-01-06;UTC;Settled;{8FB481EE-E4C6-4CBE-A1E8-9961CF9AF570};USD;698.00;37.00;735.00
JetBrains;JetBrainsAmericasUSD;24;{E97E85FC-55FE-47F6-8196-74651851BC6E};R000256093;visa;2019-01-10;UTC;Settled;{1CE4E633-E24F-462C-B5C6-93F61936B1D8};USD;448.00;24.00;472.00
