COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsAmericasUSD;27;{DBC41505-9B04-46A5-A67D-5B806C59F83C};Z000664012;mc;2019-04-06;UTC;Settled;{316F6251-62D5-478C-AD57-C5EFCF47FCB7};USD;53.00;3.00;56.00
JetBrains;JetBrainsAmericasUSD;27;{05283C07-9F61-4956-A526-BE2A050DEB04};Z000321315;visa;2019-03-27;UTC;Settled;{B90D89DC-F437-4235-9DDF-19498AA4185C};USD;500.00;26.00;526.00
JetBrains;JetBrainsAmericasUSD;27;{A2D2064E-55DD-4676-98FC-00680F3EB93A};Z000301978;visa;2019-04-12;UTC;Settled;{F95164E7-2386-479F-9037-CEEE28ADE63F};USD;751.00;39.00;790.00
JetBrains;JetBrainsAmericasUSD;27;{A4F86631-478C-47CE-AA2D-129042166D29};C000073184;mc;2019-04-08;UTC;Settled;{2C86FA40-61FA-49D2-9585-BB4DF5E1C986};USD;152.00;8.00;160.00
JetBrains;JetBrainsAmericasUSD;27;{8E30C5C1-B7A1-44F5-BFEF-7CB532E9D52F};C000400470;visa;2019-04-03;UTC;Settled;{B7D6CC53-FABF-4DAE-A2C0-B9A1108F0A12};USD;53.00;3.00;56.00
JetBrains;JetBrainsAmericasUSD;27;{7F02CDE2-4172-4F02-B83A-15FC206D7D44};E000255037;visa;2019-03-27;UTC;Settled;{7E7B44D7-27A4-4C11-AB0C-9E423837A67F};USD;312.00;16.00;328.00
JetBrains;JetBrainsAmericasUSD;27;{E810C891-47DF-41F0-90CC-69C6BC1806AA};R000107547;visa;2019-04-09;UTC;Settled;{1046F8C2-2443-4E73-9FAB-1B18A89AA965};USD;228.00;12.00;240.00
JetBrains;JetBrainsAmericasUSD;27;{CA81B2D8-FD74-49D3-91D3-5C180C0D0AD6};Z000357645;visa;2019-04-07;UTC;Settled;{7D244AFB-7F42-452A-98A3-357058A0C243};USD;950.00;50.00;1000.00
JetBrains;JetBrainsAmericasUSD;27;{64188EE4-71E9-4415-9734-209DE7B3484B};E000644544;visa;2019-03-17;UTC;Settled;{7D6A17F4-D27F-4A05-812F-CDD0AA4AF874};USD;48.00;2.00;50.00
JetBrains;JetBrainsAmericasUSD;27;{9CF757B3-0358-4031-9BAA-C55358911D68};A000253413;mc;2019-03-25;UTC;Settled;{93A6B4DD-6BC4-4CB0-AC5D-B51A28E6F9DA};USD;618.00;32.00;650.00
JetBrains;JetBrainsAmericasUSD;27;{2F7085BE-968A-4FB2-9274-76C5DAB1D7B6};A000073633;visa;2019-04-15;UTC;Settled;{4D28C28B-1EAC-47FD-878A-87FE55046700};USD;238.00;12.00;250.00
JetBrains;JetBrainsAmericasUSD;27;{251597C6-A249-4CB6-9DE6-37B70EACD7CF};A000207481;mc;2019-04-02;UTC;Settled;{79144930-2FBA-4AF0-B885-7F0D29E5CD0E};USD;821.00;43.00;864.00
JetBrains;JetBrainsAmericasUSD;27;{B08181DF-48A9-42AE-9E27-1A0B783641C9};Z000472961;visa;2019-03-28;UTC;Settled;{D0A3396F-F2D9-49EF-B216-2EC32D6A5D06};USD;485.00;25.00;510.00
JetBrains;JetBrainsAmericasUSD;27;{C2B92B0B-F4A0-45AB-A4EB-983B192FB787};Z000159119;visa;2019-03-29;UTC;Settled;{28011291-0F23-414A-BBBB-CF446319B9AF};USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;27;{6027BAE1-F265-4234-9847-76B577FBCB58};E000539288;visa;2019-03-26;UTC;Settled;{87F77298-9661-4763-9300-03A8447E7475};USD;257.00;13.00;270.00
JetBrains;JetBrainsAmericasUSD;27;{2A8AE494-8522-48B4-B57C-C3E164C3BDC6};E000117485;visa;2019-03-20;UTC;Settled;{F8A42E46-F251-4C6E-855D-1FA75C244426};USD;380.00;20.00;400.00
JetBrains;JetBrainsAmericasUSD;27;{0E03607B-CC55-4754-A396-26C2FA0EC680};R000277300;visa;2019-04-10;UTC;Settled;{234F87FC-3719-47EE-8F1F-B50A9DB8434D};USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;27;{B65542B0-4682-4740-801B-383AB240B9B8};C000208249;visa;2019-04-14;UTC;Settled;{016DF3F1-E2C8-4DC8-86D7-A8079BCD4345};USD;80.00;4.00;84.00
JetBrains;JetBrainsAmericasUSD;27;{786E2993-641B-4DFE-872A-D13AEEE4384E};A000310718;visa;2019-03-21;UTC;Settled;{75C172AD-5207-4A08-8C2D-E3A84741F238};USD;546.00;29.00;575.00
JetBrains;JetBrainsAmericasUSD;27;{2BB930EF-FCD5-43F3-8F66-DFE34073F4AA};A000011901;visa;2019-03-18;UTC;Settled;{C2C22BFC-11AB-47BE-865D-AAE659F8400A};USD;285.00;15.00;300.00
JetBrains;JetBrainsAmericasUSD;27;{53FEE8E4-75A7-4DEA-9094-A0B59B1AB09E};A000219412;visa;2019-04-02;UTC;Settled;{FB8B5CCA-E7D8-4A89-9E50-DB7999664DD7};USD;120.00;6.00;126.00
JetBrains;JetBrainsAmericasUSD;27;{E7F4816A-D046-4C51-BECA-A08F6B49CCD1};Z000015295;visa;2019-03-31;UTC;Settled;{8F19470A-855F-44E3-A103-02B99055EFA7};USD;475.00;25.00;500.00
JetBrains;JetBrainsAmericasUSD;27;{BC02B67B-DCEB-4A19-AF93-40AC3BE822AE};C000380826;visa;2019-03-28;UTC;Settled;{AF2DDA19-8A86-4E99-AA65-F2AAA1342B45};USD;214.00;11.00;225.00
JetBrains;JetBrainsAmericasUSD;27;{96E91D63-F7A4-40C9-BCA1-DCEDA5435DA2};Z000680055;visa;2019-03-21;UTC;Settled;{973FC3D4-FEAB-445E-ACC0-592CE6721745};USD;1102.00;58.00;1160.00
JetBrains;JetBrainsAmericasUSD;27;{08A03F39-D075-4BFD-9A74-344FBABE1541};C000621847;mc;2019-03-30;UTC;Settled;{B88C8CDD-06A0-49AB-A85D-9B9661237917};USD;106.00;6.00;112.00
JetBrains;JetBrainsAmericasUSD;27;{F3AF14F9-DAFD-405E-8F78-7BA77FB2892F};Z000483631;mc;2019-03-29;UTC;Settled;{C616F202-3B66-4ED0-AC78-6149220F4257};USD;295.00;15.00;310.00
JetBrains;JetBrainsAmericasUSD;27;{6669DF35-C3FB-4B60-8A09-1569D807B655};A000513737;mc;2019-04-06;UTC;Settled;{0E7B72EA-2872-463F-AE2A-337FFB69EB86};USD;146.00;8.00;154.00
JetBrains;JetBrainsAmericasUSD;27;{1ED8570F-ED44-422A-B005-E56C5A7D143D};Z000120569;visa;2019-03-20;UTC;Settled;{0BBF6797-6FC9-4237-AC92-A3620959B7A2};USD;247.00;13.00;260.00
JetBrains;JetBrainsAmericasUSD;27;{3B5F66E3-A19F-4E41-A9CE-4DF17280F826};E000221994;mc;2019-03-22;UTC;Settled;{E40BC415-81A1-4D6B-B4AE-61E1BEBD51B8};USD;59.00;3.00;62.00
JetBrains;JetBrainsAmericasUSD;27;{A0B30F64-5AAE-4864-AA41-70F330862C03};Z000455196;visa;2019-03-22;UTC;Settled;{796AA591-7DDF-4413-8F45-0F64C83F1934};USD;74.00;4.00;78.00
JetBrains;JetBrainsAmericasUSD;27;{77FD27B6-2D6E-4FB5-8ABE-8E8FF764513C};C000225477;mc;2019-04-01;UTC;Settled;{0B9B0BFF-340D-4A75-8F90-BC3C1C7FC1EC};USD;318.00;17.00;335.00
JetBrains;JetBrainsAmericasUSD;27;{6A366F61-2A90-4F7E-8D89-239AA1D8B494};C000239870;visa;2019-03-22;UTC;Settled;{D8C6A807-4242-48F2-B413-069E5583C40E};USD;561.00;29.00;590.00
JetBrains;JetBrainsAmericasUSD;27;{731852AA-1945-43CE-84EC-8D8A18A54DC2};Z000326902;mc;2019-03-30;UTC;Settled;{A8C87074-1238-49E5-B2D8-AECA235F7CE3};USD;428.00;22.00;450.00
JetBrains;JetBrainsAmericasUSD;27;{18AAA067-1438-4BA5-8DA2-0724B1592631};A000468666;mc;2019-04-06;UTC;Settled;{7B1C3B56-CAAA-4A7B-B4DA-BD149CAD356C};USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;27;{B754BFD9-C83D-4A00-887B-3204D75921C4};C000535546;visa;2019-04-02;UTC;Settled;{E05DC031-F0CA-4011-ABD0-A4B079774E49};USD;665.00;35.00;700.00
JetBrains;JetBrainsAmericasUSD;27;{70D603F2-28EB-4163-813E-707A913F5F39};R000583534;visa;2019-04-13;UTC;Settled;{D045106B-396F-4259-923F-7E3020C34DF1};USD;665.00;35.00;700.00
JetBrains;JetBrainsAmericasUSD;27;{6C67B6F7-15A8-4C18-AFC0-F99E20F529C6};E000019577;visa;2019-04-08;UTC;Settled;{D522BD30-27CB-483C-822A-7FAC4F0A2999};USD;356.00;19.00;375.00
JetBrains;JetBrainsAmericasUSD;27;{3C1BA5B8-1EC2-4A25-8BBE-1835389CAF40};C000257139;visa;2019-04-10;UTC;Settled;{2852BC84-B7C0-4700-A6F7-F7A4B8DFB6C1};USD;428.00;22.00;450.00
JetBrains;JetBrainsAmericasUSD;27;{203116E2-3B37-44AB-A2D7-19C1FF480B63};A000346478;visa;2019-03-26;UTC;Settled;{9AFF83D3-72E7-4BDA-A48F-28C8DCC6E74A};USD;515.00;27.00;542.00
JetBrains;JetBrainsAmericasUSD;27;{25245227-404E-44F0-A99A-BC15C4D6C3BF};R000189404;mc;2019-04-07;UTC;Settled;{DCA9CD44-7654-420A-BCB3-ABF7AC8C8F20};USD;209.00;11.00;220.00
JetBrains;JetBrainsAmericasUSD;27;{755C200C-BA67-473F-B42A-3BEB370C44B9};Z000479607;visa;2019-03-21;UTC;Settled;{2C86A3BC-28BC-4296-A388-87D856D57C5C};USD;475.00;25.00;500.00
JetBrains;JetBrainsAmericasUSD;27;{2B619390-D7B6-43F6-A8DB-79196B56FB94};E000074919;visa;2019-03-25;UTC;Settled;{F703DB82-1187-412B-BF04-98AE27CBB5A7};USD;481.00;25.00;506.00
JetBrains;JetBrainsAmericasUSD;27;{0BD5E86C-5182-45D0-9AAA-566976C2868F};E000219481;visa;2019-03-23;UTC;Settled;{22B45D47-3833-4643-AE21-C02F725E5A7B};USD;152.00;8.00;160.00
JetBrains;JetBrainsAmericasUSD;27;{80731452-C841-4557-95AA-311372DA4CDB};Z000252247;visa;2019-04-13;UTC;Settled;{40A5EB46-999B-4C9F-A081-82991EF68952};USD;19.00;1.00;20.00
JetBrains;JetBrainsAmericasUSD;27;{A79764C0-C6CB-4BC5-9844-94F8C76ED0E8};Z000549770;mc;2019-04-11;UTC;Settled;{97A4A19B-D045-4067-A990-B251F9660B97};USD;247.00;13.00;260.00
JetBrains;JetBrainsAmericasUSD;27;{FE141DA5-4E25-4D04-B25F-B9531614695C};E000189354;mc;2019-03-23;UTC;Settled;{9996195E-6B07-4C88-BFD2-1059BB3E2E5C};USD;325.00;17.00;342.00
JetBrains;JetBrainsAmericasUSD;27;{10B32EE3-A2F2-4F1F-8C43-EC1F7B80CB38};R000669735;mc;2019-03-19;UTC;Settled;{A1CB65ED-58C7-4CF8-9489-15790E145D4C};USD;399.00;21.00;420.00
JetBrains;JetBrainsAmericasUSD;27;{4DA3240D-065D-4CE7-9FB5-59BE24CE8495};C000277308;mc;2019-03-25;UTC;Settled;{0414FE73-9AD8-4BC2-917C-36760FC1AF2B};USD;266.00;14.00;280.00
JetBrains;JetBrainsAmericasUSD;27;{ADBBBA9B-6126-4D87-AD63-A5DFEC669151};A000225383;visa;2019-04-11;UTC;Settled;{FF54A5C3-F3D0-4FF0-823D-435022AC14DC};USD;393.00;21.00;414.00
JetBrains;JetBrainsAmericasUSD;27;{2896C84C-06D5-44BA-8CB2-E597D6349C8E};R000432271;mc;2019-03-25;UTC;Settled;{487B96E8-A5C2-4B7C-BD9F-E9655C1D4B29};USD;618.00;32.00;650.00
JetBrains;JetBrainsAmericasUSD;27;{B76F22D5-2949-483A-8632-BDD6B326505C};E000617210;visa;2019-04-07;UTC;Settled;{12A55B5A-0961-41B9-94F3-A5C48C59F19B};USD;314.00;16.00;330.00
JetBrains;JetBrainsAmericasUSD;27;{DB52DD68-6798-4AF7-8A85-FC944B83D236};R000183005;visa;2019-03-21;UTC;Settled;{C3F62F2F-4FF0-47F2-B0FA-CB4EE7F037B9};USD;426.00;22.00;448.00
JetBrains;JetBrainsAmericasUSD;27;{CF342F6A-0BAC-4E71-B847-BCE47F6BA893};R000036015;visa;2019-04-03;UTC;Settled;{C5CA8F9F-27BF-4FC2-AA87-FDB714AF12A0};USD;703.00;37.00;740.00
JetBrains;JetBrainsAmericasUSD;27;{A9E4588D-5ED3-4664-929B-17FB6A5D6907};C000256476;visa;2019-03-23;UTC;Settled;{7B05233D-28B7-40BF-9B14-3988502BFBF0};USD;74.00;4.00;78.00
JetBrains;JetBrainsAmericasUSD;27;{BB9EEC4D-2D27-4CA3-815E-8788A4ABB9CF};C000129881;visa;2019-03-30;UTC;Settled;{0B3D7F06-217B-4E4C-BEEE-8D73506BC45F};USD;106.00;6.00;112.00
JetBrains;JetBrainsAmericasUSD;27;{A8018009-20D0-40CA-B586-247E955F4513};R000441060;visa;2019-04-08;UTC;Settled;{2774D480-04C2-454E-93C5-5F5A74192173};USD;257.00;13.00;270.00
JetBrains;JetBrainsAmericasUSD;27;{5BA2A9D0-D020-431C-9BFA-0C6FB1E6E516};A000295986;visa;2019-03-28;UTC;Settled;{42F82C67-F556-4F82-AC7E-89C3ADA940F6};USD;599.00;31.00;630.00
JetBrains;JetBrainsAmericasUSD;27;{3AA50907-C3B3-4054-A021-261EBEE21A9A};R000340869;visa;2019-04-05;UTC;Settled;{A728E09F-8EFE-4E53-A4D7-A8050FACBB50};USD;190.00;10.00;200.00
JetBrains;JetBrainsAmericasUSD;27;{453D7AE6-4F5C-44F4-B658-53F13D287BB0};A000403640;visa;2019-03-25;UTC;Settled;{D830E9C8-39D1-46C4-A220-046E544A6AEC};USD;461.00;24.00;485.00
JetBrains;JetBrainsAmericasUSD;27;{4A7FEF27-88B8-47DE-AFD6-988CF8B8194B};Z000342888;visa;2019-04-04;UTC;Settled;{5C689367-8FA4-42B0-9BD7-12338600922F};USD;13.00;1.00;14.00
JetBrains;JetBrainsAmericasUSD;27;{BA642EC7-16E1-4F01-80A1-8431B22F59F2};E000237435;mc;2019-03-22;UTC;Settled;{47825BF9-6E96-4466-82A7-86027474C5DD};USD;873.00;46.00;919.00
JetBrains;JetBrainsAmericasUSD;27;{9BADF7EC-3128-42A1-B64D-1171E3A0207A};Z000323583;mc;2019-03-31;UTC;Settled;{3A95FD64-FB38-46CD-8748-604B4646C0E4};USD;78.00;4.00;82.00
JetBrains;JetBrainsAmericasUSD;27;{98A04814-0580-402E-A244-C4A1CEDDCC5C};Z000142805;visa;2019-04-06;UTC;Settled;{3BB4B82C-103C-41C4-9DBC-93ADB36119F0};USD;317.00;17.00;334.00
JetBrains;JetBrainsAmericasUSD;27;{873AF3E3-C7C8-471B-BDD4-6C52A4EBAF01};A000554335;mc;2019-04-13;UTC;Settled;{90FD8A3A-275A-45DA-AC8A-C4A3E0DC6597};USD;707.00;37.00;744.00
JetBrains;JetBrainsAmericasUSD;27;{C4F149D5-C800-404C-AD53-D693000CFD4B};Z000648161;visa;2019-03-20;UTC;Settled;{F857AC8A-4980-4153-BD20-B0E259BCEFD3};USD;224.00;12.00;236.00
