COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsUSD;24;{DE44FD3D-2EE2-4614-916C-4367A95C93E9};C000145251;visa;2019-01-11;UTC;Settled;{5105CF4B-F325-41DC-9006-0AA0ADEFEBED};USD;238.00;12.00;250.00
JetBrains;JetBrainsUSD;24;{C3561976-1F67-44FD-94F9-21D47E699CBB};A000414054;mc;2019-01-04;UTC;Settled;{B275B645-43AE-4E26-8BAF-5D2B53D46217};USD;309.00;16.00;325.00
JetBrains;JetBrainsUSD;24;{EF4A59E4-93CB-467E-A497-CDFB28EF3318};A000564486;mc;2019-01-09;UTC;Settled;{611C5769-D081-4967-91A9-655BB0CB4019};USD;133.00;7.00;140.00
JetBrains;JetBrainsUSD;24;{A353509E-1AB0-47DC-A649-6A0A97FC330E};R000357395;visa;2019-01-15;UTC;Settled;{57152432-4854-4FBA-9435-41903592748A};USD;634.00;33.00;667.00
JetBrains;JetBrainsUSD;24;{B6F08959-EA2B-4131-B78D-00F8DD263FED};Z000294443;visa;2019-01-07;UTC;Settled;{2423988A-4229-47B6-B92A-E641067390F1};USD;790.00;42.00;832.00
JetBrains;JetBrainsUSD;24;{E8B3A3E4-5045-453F-A2D1-2BB47A79AEE2};C000490760;mc;2019-01-10;UTC;Settled;{22058CAA-57AE-4B60-8AAB-369F3E666B3B};USD;108.00;6.00;114.00
JetBrains;JetBrainsUSD;24;{B7360946-96EE-42C4-B22F-622B4CF3D2A0};E000573648;visa;2019-01-04;UTC;Settled;{B994ADBA-A967-4089-AB6C-43F2F61E000A};USD;314.00;16.00;330.00
JetBrains;JetBrainsUSD;24;{F238808E-5D1B-4DF5-A852-A1D58D4E1861};C000012606;mc;2019-01-05;UTC;Settled;{C5ACD0B5-1082-460C-8885-557D9BB42DD8};USD;671.00;35.00;706.00
JetBrains;JetBrainsUSD;24;{D21C025B-BA1C-42D4-A2D5-647C2A7FFAE9};A000494635;visa;2019-01-11;UTC;Settled;{DB6FC3D4-93BC-49D5-9285-8836A5571A1A};USD;684.00;36.00;720.00
JetBrains;JetBrainsUSD;24;{4D5CFF66-A870-4283-A7D7-7DF538418A97};A000451892;visa;2019-01-08;UTC;Settled;{7C7AC4A7-35CE-4776-8402-E9133D2B7041};USD;238.00;12.00;250.00
JetBrains;JetBrainsUSD;24;{E81890E9-A1FF-455D-AB14-17ED9F675DBA};E000578050;mc;2019-01-11;UTC;Settled;{989F5019-59D2-4659-A9F5-5B1E8AC9B1F4};USD;105.00;5.00;110.00
JetBrains;JetBrainsUSD;24;{89CD5644-A5CC-4E27-9187-C8D2BF4BA60A};R000398699;visa;2019-01-07;UTC;Settled;{43DAFB3F-D59D-4071-8379-B03C004AC34D};USD;190.00;10.00;200.00
JetBrains;JetBrainsUSD;24;{AEEFE602-C25D-4D26-86A8-7A4C427CB517};Z000122413;visa;2019-01-09;UTC;Settled;{302DD2B1-EC48-4800-93A3-EE39FEEBCAB2};USD;95.00;5.00;100.00
JetBrains;JetBrainsUSD;24;{B09DABCB-C681-41DF-A023-7087F2580627};C000506372;mc;2019-01-09;UTC;Settled;{2B166FD3-EB6A-4CD1-AABD-9B3D3D59B1BB};USD;80.00;4.00;84.00
JetBrains;JetBrainsUSD;24;{75E0DB92-BDAA-4A18-9F7B-F2D1498DDB2C};A000357083;visa;2019-01-09;UTC;Settled;{B0DC82B2-01A2-4A72-9FBE-6DB413A336D6};USD;374.00;20.00;394.00
JetBrains;JetBrainsUSD;24;{B46A1AC7-F738-49C7-BB09-0257FCFBA2B3};Z000507805;visa;2019-01-10;UTC;Settled;{5ED4C0CF-85C8-42A0-BBCC-FC91588946A8};USD;247.00;13.00;260.00
JetBrains;JetBrainsUSD;24;{5E652559-EDA4-40AC-A1E6-09E601E0ED26};A000368055;mc;2019-01-04;UTC;Settled;{D0BFBDA0-0BDA-4104-9A5C-B131CF7C3612};USD;143.00;7.00;150.00
JetBrains;JetBrainsUSD;24;{13945941-D962-413D-8D82-CFAD39C113B9};E000000700;visa;2019-01-06;UTC;Settled;{B0C2D30F-E51D-41B5-93BE-2FBA195D8D22};USD;808.00;42.00;850.00
JetBrains;JetBrainsUSD;24;{DC34EEB4-EF63-47F8-8D6E-FB1328516821};A000538176;visa;2019-01-09;UTC;Settled;{53790DC3-BD8C-46F9-862A-23B36E13F23A};USD;222.00;12.00;234.00
JetBrains;JetBrainsUSD;24;{AA2ADBF3-8196-476F-873A-7808058C4385};E000118676;visa;2019-01-07;UTC;Settled;{A0F2220D-8560-4782-82BA-521374D87E2E};USD;53.00;3.00;56.00
JetBrains;JetBrainsUSD;24;{E5086D31-F886-4C3F-BBC3-BD6AAAF25F7B};A000408756;visa;2019-01-08;UTC;Settled;{1B2E830B-DEB7-47C9-A79C-60CC7F2B5A51};USD;228.00;12.00;240.00
JetBrains;JetBrainsUSD;24;{C060F187-F375-41A7-9E15-07C580A4D399};A000041207;visa;2019-01-07;UTC;Settled;{E5D447E5-0BC1-4E02-8BD8-5FD455995967};USD;133.00;7.00;140.00
JetBrains;JetBrainsUSD;24;{3BC68911-2C90-45E0-B026-4494F6809E92};R000604196;mc;2019-01-10;UTC;Settled;{6CDDF706-6158-4E76-90DD-18FBF8FFE8F2};USD;291.00;15.00;306.00
JetBrains;JetBrainsUSD;24;{941B43EA-00F7-405F-8F58-4D7EAC6A86DC};A000148232;visa;2019-01-04;UTC;Settled;{2A1BCFDD-C143-490B-9B5A-76356F3B1722};USD;59.00;3.00;62.00
JetBrains;JetBrainsUSD;24;{2A5E4287-5370-4266-AC01-AD86202C15D3};E000569525;visa;2019-01-11;UTC;Settled;{54B808A1-9F68-437B-80CF-C4B8E27DDB9F};USD;988.00;52.00;1040.00
JetBrains;JetBrainsUSD;24;{2E5F265D-D57C-4E59-BEE7-FC80C211DDD0};C000288184;visa;2019-01-14;UTC;Settled;{07484AEE-D88E-44E9-BBE9-C84F7A2A50D9};USD;333.00;17.00;350.00
JetBrains;JetBrainsUSD;24;{A439EA59-9092-4AFC-B2E5-CE65ADAA5C7A};R000260695;visa;2019-01-04;UTC;Settled;{04FABCAE-50F2-4102-862A-E5A6B514021D};USD;19.00;1.00;20.00
JetBrains;JetBrainsUSD;24;{A585D387-F7C4-4695-9170-4E9A3048DBC8};R000066856;visa;2019-01-10;UTC;Settled;{A2FA3E62-A645-488D-B0DE-A26588B56F14};USD;27.00;1.00;28.00
JetBrains;JetBrainsUSD;24;{FBE61B56-1030-44D6-8805-D671D8DAE610};A000630698;visa;2019-01-12;UTC;Settled;{06D663CE-3DF3-4E95-BB16-CFF9F9FAD65C};USD;551.00;29.00;580.00
JetBrains;JetBrainsUSD;24;{014B488D-B3BC-4F21-874B-DF964FD9B9F1};C000066356;mc;2019-01-11;UTC;Settled;{F1D3455E-B311-4D51-A5CF-619A6BB8FF0C};USD;333.00;17.00;350.00
JetBrains;JetBrainsUSD;24;{A8AC68B4-1594-4E3B-BB34-FF9B367F6BFF};R000233752;mc;2019-01-16;UTC;Settled;{29B2F695-A224-4A1E-81E6-AEA086868BAB};USD;266.00;14.00;280.00
JetBrains;JetBrainsUSD;24;{3FF88EB1-DCD0-400B-88F9-E85606BD9D0A};A000657465;visa;2019-01-06;UTC;Settled;{28D66A39-1ABB-45F1-A74A-1A94B8852344};USD;120.00;6.00;126.00
JetBrains;JetBrainsUSD;24;{B328C49E-3F8C-4DCE-8D73-A41DAAD1EF0E};C000556790;visa;2019-01-13;UTC;Settled;{39EFC6C7-873F-4C27-906B-36C01F4F99C8};USD;323.00;17.00;340.00
JetBrains;JetBrainsUSD;24;{E662A077-CA9A-4D13-8D63-673E54D467B0};A000223759;visa;2019-01-09;UTC;Settled;{A4A7B7BF-6A48-4F0F-B7D5-9C6B17281955};USD;143.00;7.00;150.00
JetBrains;JetBrainsUSD;24;{D1701FFD-001C-46D8-8B2F-5936A2860912};R000300948;visa;2019-01-16;UTC;Settled;{FAE046C6-6097-4D7B-B16B-85CCC620A214};USD;106.00;6.00;112.00
JetBrains;JetBrainsUSD;24;{06B06543-D1F3-4D93-B416-94C2C279E59B};R000085098;visa;2019-01-04;UTC;Settled;{67F718A4-386E-4D92-8BD0-B1346CA47E55};USD;27.00;1.00;28.00
JetBrains;JetBrainsUSD;24;{4139DC69-5CD6-4B66-9A0B-F60E49BDDF6E};R000143316;mc;2019-01-14;UTC;Settled;{02E5297F-8A44-4BDF-B8D2-EA1BD6CD5B9D};USD;236.00;12.00;248.00
JetBrains;JetBrainsUSD;24;{BB1E093D-9279-4F6C-AB5D-4C176A79585D};C000261623;visa;2019-01-14;UTC;Settled;{5EFA299D-444A-48E1-940B-8A028BD42331};USD;361.00;19.00;380.00
JetBrains;JetBrainsUSD;24;{F1B0AE42-F3E6-420E-A2A8-E876BBF05F75};Z000221249;mc;2019-01-16;UTC;Settled;{86736C24-33B0-47BD-B30C-CC9CB93E1378};USD;67.00;3.00;70.00
JetBrains;JetBrainsUSD;24;{E8DE33D5-6DD4-4B41-B754-0F81C7F17C12};Z000341257;visa;2019-01-05;UTC;Settled;{74BBAA72-9024-4B6E-8117-E99D3E44D866};USD;27.00;1.00;28.00
JetBrains;JetBrainsUSD;24;{EF4AD6DF-663B-4A1A-8E3B-C9D8477409C0};C000380903;visa;2019-01-06;UTC;Settled;{C461DE94-722C-4331-90A0-D5E5AE8E49B7};USD;230.00;12.00;242.00
JetBrains;JetBrainsUSD;24;{56DB91C5-B085-4C65-9174-68810BE740A9};R000389868;mc;2019-01-13;UTC;Settled;{79DA056A-2350-48DD-B932-2262BE6C665F};USD;143.00;7.00;150.00
JetBrains;JetBrainsUSD;24;{F63F41BD-C1D1-47F6-863A-41BF5E4C20F7};R000173225;visa;2019-01-09;UTC;Settled;{80707F2D-CF5F-4989-8626-9A35F562F636};USD;433.00;23.00;456.00
JetBrains;JetBrainsUSD;24;{9BB0426A-ADED-424D-8154-71F9274E0271};R000216278;visa;2019-01-13;UTC;Settled;{660C8A02-5155-434A-A619-B1623B6D8C67};USD;546.00;29.00;575.00
JetBrains;JetBrainsUSD;24;{67AD05D1-40C7-412E-8BFD-EA43079D4C21};C000280998;mc;2019-01-13;UTC;Settled;{00C63641-408E-428A-A3D3-C6F90E06D777};USD;285.00;15.00;300.00
JetBrains;JetBrainsUSD;24;{F4291623-C6C7-4CF8-A2DC-3DC406572CB1};E000090773;visa;2019-01-07;UTC;Settled;{F3511631-4046-494B-8B16-DC99D7A781D1};USD;644.00;34.00;678.00
JetBrains;JetBrainsUSD;24;{26CD6F29-B84C-45F7-BB4F-526C59B552D3};A000025174;visa;2019-01-11;UTC;Settled;{BACADDF7-37C5-4F8A-AAA7-2DF2FA1E63D2};USD;443.00;23.00;466.00
JetBrains;JetBrainsUSD;24;{B6373188-369D-43B4-A6CD-C7FEFE265C06};E000185954;visa;2019-01-06;UTC;Settled;{7DF3A0E4-9B77-4E03-BF35-1567E622C77E};USD;760.00;40.00;800.00
JetBrains;JetBrainsUSD;24;{01D81792-5346-4C50-847F-A36C83D5F5AF};C000617163;visa;2019-01-15;UTC;Settled;{147FC46D-C5D3-467E-A3E7-3E0D1BED8441};USD;732.00;38.00;770.00
JetBrains;JetBrainsUSD;24;{E9245773-8B08-4FAF-9CA3-B47BF89033F6};C000190154;visa;2019-01-03;UTC;Settled;{ECC7DB1D-6F82-4607-9BDF-99F004FCAD9C};USD;257.00;13.00;270.00
JetBrains;JetBrainsUSD;24;{7D3B2946-3A02-4680-8227-1C8575ACA751};A000113887;visa;2019-01-07;UTC;Settled;{64826231-96EF-458E-8139-B8B59267E607};USD;741.00;39.00;780.00
JetBrains;JetBrainsUSD;24;{FAED680E-B0AD-4D76-B2AC-03D0AB032AF0};Z000028697;visa;2019-01-09;UTC;Settled;{872B8A54-41FF-4377-85C8-A4952C54740E};USD;95.00;5.00;100.00
JetBrains;JetBrainsUSD;24;{0515EB89-F3F2-41BE-B5A2-09EF24931B61};R000666738;visa;2019-01-05;UTC;Settled;{BCAD43B2-7DAA-4458-A235-664E22160EE1};USD;296.00;16.00;312.00
JetBrains;JetBrainsUSD;24;{7AA9D609-6122-4791-94EA-5E2DF6267E1D};C000100951;mc;2019-01-13;UTC;Settled;{BC673F51-38C1-4AAB-A349-E34AC7BAE448};USD;137.00;7.00;144.00
JetBrains;JetBrainsUSD;24;{D7EC2170-C75A-4818-85DE-8770D4A1D7F1};C000379049;visa;2019-01-15;UTC;Settled;{E3BCD04B-ACE5-4FC8-85B5-DFDFA9C9AD8B};USD;798.00;42.00;840.00
JetBrains;JetBrainsUSD;24;{7492AC4E-0BB3-4AE9-B912-75882D4931F7};A000056276;mc;2019-01-13;UTC;Settled;{1A593D71-4504-402B-9B53-0A112EDA20EC};USD;80.00;4.00;84.00
JetBrains;JetBrainsUSD;24;{CB5EEBDD-AB0F-4855-8659-7C7FEFC3564B};E000379456;mc;2019-01-14;UTC;Settled;{F30FFD1F-63D7-4DD6-ABD1-1206D95B9CAB};USD;171.00;9.00;180.00
JetBrains;JetBrainsUSD;24;{07D4E167-D3F4-4C45-8183-7F6E1F58CB32};R000512789;visa;2019-01-15;UTC;Settled;{23E12969-CB1E-4016-9C71-F53F6F2FF2AA};USD;618.00;32.00;650.00
JetBrains;JetBrainsUSD;24;{EDD52D0C-DA6A-4D6E-A2A2-ABF3E04FCC69};A000420194;mc;2019-01-07;UTC;Settled;{5B8DB853-8570-4FC7-8562-B6EEFC31176B};USD;426.00;22.00;448.00
JetBrains;JetBrainsUSD;24;{7A509ECD-8845-4A4B-B1EA-01081F58FEDD};R000309373;visa;2019-01-07;UTC;Settled;{D0D30BEC-1E26-4B09-828B-0CF4077C1CAE};USD;163.00;9.00;172.00
JetBrains;JetBrainsUSD;24;{AD4674CE-14C6-4B41-B905-617518A0E1B0};Z000371431;mc;2019-01-14;UTC;Settled;{62D8AB78-2453-458E-8C88-7EED029F7A37};USD;309.00;16.00;325.00
JetBrains;JetBrainsUSD;24;{2E74BD18-712C-483F-8626-B3DFA0D0EEF8};E000661328;mc;2019-01-16;UTC;Settled;{4A2CF80D-B033-40BC-A1DA-6E3CA2E4A517};USD;209.00;11.00;220.00
JetBrains;JetBrainsUSD;24;{8F4B945D-29A4-4252-8EC4-3026D6B18BF8};C000352076;mc;2019-01-06;UTC;Settled;{8FC0443D-0F56-4D0E-8A22-F9CA3DEA2621};USD;266.00;14.00;280.00
JetBrains;JetBrainsUSD;24;{E4A3CD4C-891B-4D76-9FC2-04F27EDCB72C};E000200507;visa;2019-01-13;UTC;Settled;{D5424173-F6C5-480D-8741-92E76393CAED};USD;502.00;26.00;528.00
JetBrains;JetBrainsUSD;24;{5940E643-06D7-4E4A-9F50-A5C76746C60D};C000643979;visa;2019-01-03;UTC;Settled;{2D39191A-A31C-44C7-AD98-967418E37C71};USD;133.00;7.00;140.00
JetBrains;JetBrainsUSD;24;{CFC1D1FE-FCAB-41D5-8517-89B50BC4F8BF};R000576827;mc;2019-01-12;UTC;Settled;{30F11E4D-5E6F-4EC8-A1C4-B63D65A8FA96};USD;171.00;9.00;180.00
JetBrains;JetBrainsUSD;24;{B912C142-4E49-422A-A72D-36D2221C300F};A000452790;visa;2019-01-09;UTC;Settled;{500940A3-FF16-46C7-B40D-EB3E1026FD22};USD;627.00;33.00;660.00
JetBrains;JetBrainsUSD;24;{58957DE3-E91E-4728-B929-2BA8DF63D5D2};C000209079;visa;2019-01-13;UTC;Settled;{D67ECDF5-B92D-48B7-8AD4-70F0E3093992};USD;798.00;42.00;840.00
JetBrains;JetBrainsUSD;24;{37258778-0C0D-48F3-B256-676756E6E8E3};R000326975;visa;2019-01-09;UTC;Settled;{9200E971-3428-4789-94AA-FDEBC976F003};USD;561.00;29.00;590.00
JetBrains;JetBrainsUSD;24;{7CB0CA67-ACEF-43F1-9B86-A9F27FEF112C};A000551641;visa;2019-01-14;UTC;Settled;{1C80CF95-6CDF-42E4-B217-EF54DA5C9056};USD;732.00;38.00;770.00
JetBrains;JetBrainsUSD;24;{F9B652B2-89DC-400A-A85C-26EA87762058};E000012229;visa;2019-01-04;UTC;Settled;{E55A86D5-7221-476A-B56B-DB5FB48A869E};USD;162.00;8.00;170.00
JetBrains;JetBrainsUSD;24;{6FBE3493-E402-4EF7-9A3C-B0D5D30DD660};C000112109;visa;2019-01-03;UTC;Settled;{F31A501B-0030-410F-AFEF-C03E4311605F};USD;636.00;33.00;669.00
JetBrains;JetBrainsUSD;24;{27282BBF-3662-4A64-9B4A-E9BE5422D9DD};R000258484;visa;2019-01-07;UTC;Settled;{5D0CEF55-BA93-4A82-A477-200E7F50AB91};USD;327.00;17.00;344.00
JetBrains;JetBrainsUSD;24;{15EB42DB-6FCA-47AB-A4E5-32ECDDAB540D};A000078280;visa;2019-01-08;UTC;Settled;{A73BDB45-9B5F-402C-890A-7C4D71C6D2F0};USD;247.00;13.00;260.00
JetBrains;JetBrainsUSD;24;{4537E902-B9D5-4289-A488-ABD0E97E4294};C000571975;visa;2019-01-12;UTC;Settled;{48AA3DFB-8D9F-49D2-8254-99022CE47BD0};USD;473.00;25.00;498.00
JetBrains;JetBrainsUSD;24;{7AD56BD9-731D-416C-B8A3-F9154D72864B};E000202593;mc;2019-01-05;UTC;Settled;{3ED7C210-6622-4FED-9396-C732B7068C66};USD;53.00;3.00;56.00
JetBrains;JetBrainsUSD;24;{7F6B1CD3-EB9E-4942-A885-2F5DC55B5A36};Z000564099;mc;2019-01-10;UTC;Settled;{32849296-D6B3-4BCD-B2D6-92090BB811CC};USD;1107.00;58.00;1165.00
JetBrains;JetBrainsUSD;24;{A00990F8-3DC1-4514-AF20-A1CF5A6D3B74};A000542910;mc;2019-01-13;UTC;Settled;{531333D4-153E-4122-A7C6-819B5BF216D6};USD;323.00;17.00;340.00
JetBrains;JetBrainsUSD;24;{79057D65-7B39-46CD-A08E-03418AA19599};A000340751;visa;2019-01-08;UTC;Settled;{D94D8767-86A8-4778-B548-C797B5923218};USD;713.00;37.00;750.00
JetBrains;JetBrainsUSD;24;{1B48869B-FAB9-4FCB-AC66-ECC944800224};Z000178237;mc;2019-01-14;UTC;Settled;{3347356F-BD94-4F33-8143-D352AB7B15AA};USD;609.00;32.00;641.00
JetBrains;JetBrainsUSD;24;{CAF57A07-6533-4DAF-AD88-FDDAD788BF8B};A000335741;mc;2019-01-16;UTC;Settled;{AFE09C0C-26A7-4F7A-9236-706FD911BB49};USD;220.00;12.00;232.00
JetBrains;JetBrainsUSD;24;{4B93D2DE-EA5A-493F-AC1A-B75479ED30A1};A000483984;mc;2019-01-03;UTC;Settled;{256AB986-BD39-4005-AE98-8C3CF690F5BC};USD;87.00;5.00;92.00
JetBrains;JetBrainsUSD;24;{9388CB34-2EAF-495E-B362-9E8575570858};C000437473;mc;2019-01-07;UTC;Settled;{15BE7F66-2D7B-4B1A-ADC8-13C2B9CA380D};USD;53.00;3.00;56.00
JetBrains;JetBrainsUSD;24;{2D237DF1-EE3E-4DD8-90B1-FB3BB9D7531A};A000179855;mc;2019-01-07;UTC;Settled;{EB7E26BD-2C91-4ADB-9DB1-334949750249};USD;131.00;7.00;138.00
JetBrains;JetBrainsUSD;24;{7116A026-8C4F-4D91-9925-4C298371A887};E000222946;visa;2019-01-08;UTC;Settled;{668A0B0B-D48C-451F-9ED8-E987FE808135};USD;300.00;16.00;316.00
JetBrains;JetBrainsUSD;24;{AA17355D-E235-41E8-B441-0C7A49DA7712};C000532909;mc;2019-01-07;UTC;Settled;{0C39B3A7-05FC-47E1-83B1-7FA8D0C13303};USD;57.00;3.00;60.00
JetBrains;JetBrainsUSD;24;{EA7C50A9-8EA8-4D4E-97BF-56EA985EDBD5};Z000457282;mc;2019-01-06;UTC;Settled;{3932277F-5B3B-4E39-96E3-8DDCF02C1CBF};USD;258.00;14.00;272.00
JetBrains;JetBrainsUSD;24;{5EE0B9EB-A47C-4DD3-B0C2-2FBF0F9C1D09};C000426901;visa;2019-01-11;UTC;Settled;{DE0A1F2B-431D-4E69-8605-7F833FFAC06A};USD;93.00;5.00;98.00
JetBrains;JetBrainsUSD;24;{168E5786-944B-4507-A632-26363553DA38};E000440890;visa;2019-01-08;UTC;Settled;{959B2D03-FF7D-4C51-9C50-76E4C72B61C5};USD;412.00;22.00;434.00
JetBrains;JetBrainsUSD;24;{D7148D0A-0C50-4EE0-9140-88AB9FD3E1FC};R000230455;visa;2019-01-11;UTC;Settled;{21F5B818-0EC4-45C1-BCD4-CB437CF2B6F0};USD;181.00;9.00;190.00
JetBrains;JetBrainsUSD;24;{5930F573-3C75-4496-A600-62B35A413098};R000489132;visa;2019-01-11;UTC;Settled;{7B924CB9-53DF-42BB-9FA0-6C805EAF1EAA};USD;239.00;13.00;252.00
JetBrains;JetBrainsUSD;24;{5AD9FD16-4AD8-46D6-868F-23860BD2A369};C000398812;visa;2019-01-08;UTC;Settled;{08C22048-ADF3-4836-AFC8-145600A670B9};USD;32.00;2.00;34.00
JetBrains;JetBrainsUSD;24;{1294EBEC-DC2A-409E-8648-1DDC2F3466EE};E000271327;mc;2019-01-08;UTC;Settled;{33AB8CD8-4799-4CF4-B571-56D3ABA53137};USD;285.00;15.00;300.00
JetBrains;JetBrainsUSD;24;{D1EA83CF-A4B3-4EE1-BCF9-7595ACB70FF5};A000185456;visa;2019-01-15;UTC;Settled;{163ED4AD-36B4-401D-8808-E72B16AF6CAB};USD;371.00;19.00;390.00
JetBrains;JetBrainsUSD;24;{17583C4D-C0A8-401D-A46C-B3989D43896C};Z000231778;visa;2019-01-10;UTC;Settled;{86C21ACD-1FBD-4150-B11C-248F7FA13325};USD;555.00;29.00;584.00
JetBrains;JetBrainsUSD;24;{E4876320-47D4-4D03-8872-7A345FC4544B};Z000670175;visa;2019-01-10;UTC;Settled;{E8C4E361-E6ED-4FDC-866B-51D7853BD557};USD;78.00;4.00;82.00
JetBrains;JetBrainsUSD;24;{E0A30B6B-FF04-45DB-848E-0CA782A6ECFA};Z000220496;mc;2019-01-13;UTC;Settled;{13E73330-1E88-4367-BB2C-36ED588EE3AE};USD;656.00;34.00;690.00
JetBrains;JetBrainsUSD;24;{A62639B7-7EFB-4E2C-B91E-99B787857ABC};C000571485;visa;2019-01-06;UTC;Settled;{EFB3EF8F-C364-40B7-877B-6096315CE91B};USD;475.00;25.00;500.00
JetBrains;JetBrainsUSD;24;{E428D013-7FA6-4A87-A6AA-23AA6F7FA2B0};Z000646444;visa;2019-01-09;UTC;Settled;{6235B1FD-38F8-4497-A2FE-811D254D6B64};USD;186.00;10.00;196.00
JetBrains;JetBrainsUSD;24;{4EF8D17F-112A-4118-BCF1-6C583D6BD473};E000400534;mc;2019-01-07;UTC;Settled;{ABB0F99E-A6C3-4D14-910C-065BF76AD593};USD;27.00;1.00;28.00
